,title,view_num,url,tokenized_title,detokenized_title
108,Best Moves To Practice Before And After BJJ Classes by James Tomlinson,39000.0,https://www.youtube.com/watch?v=B-dlwHdxCYM,"['best', 'move', 'to', 'practice', 'before', 'after', 'bjj', 'class', 'jam', 'tomlinson']",best move to practice before after bjj class jam tomlinson
94,The Best BJJ Concepts To Pass Any Guard by André Galvão,39000.0,https://www.youtube.com/watch?v=836JWqonl4Y,"['best', 'bjj', 'concepts', 'to', 'pass', 'guard', 'andré', 'galvão']",best bjj concepts to pass guard andré galvão
258,Von Flue Choke by James Clingerman,38000.0,https://www.youtube.com/watch?v=8-spDes3hnE,"['von', 'flue', 'choke', 'jam', 'clingerman']",von flue choke jam clingerman
209,Concepts About Balance & Base With The Best On It - Lucas Lepri,37000.0,https://www.youtube.com/watch?v=UkLuXpUQp38,"['concepts', 'balance', '&', 'base', 'best', 'on', '-', 'lucas', 'lepri']",concepts balance & base best on - lucas lepri
476,Triangle From Half Guard (Z Guard/Knee Shield) by Dillon Danis,37000.0,https://www.youtube.com/watch?v=-AdaVO7ywzs,"['triangle', 'from', 'half', 'guard', '(', 'z', 'guard/knee', 'shield', ')', 'dillon', 'danis']",triangle from half guard ( z guard/knee shield ) dillon danis
450,How To Break The Standing Posture By Travis Stevens,36000.0,https://www.youtube.com/watch?v=y2xC-WFeCps,"['to', 'break', 'stand', 'posture', 'travis', 'stevens']",to break stand posture travis stevens
446,Armbar From North South Choke by Paul Schreiner,36000.0,https://www.youtube.com/watch?v=6R4hlTfrFKA,"['armbar', 'from', 'north', 'south', 'choke', 'paul', 'schreiner']",armbar from north south choke paul schreiner
373,How Long Takes To Get The Black Belt In Jiu-Jitsu,36000.0,https://www.youtube.com/watch?v=yX7G40FiPrY,"['long', 'take', 'to', 'get', 'black', 'belt', 'in', 'jiu-jitsu']",long take to get black belt in jiu-jitsu
0,Best Takedowns For Jiu Jitsu (BJJ) by John Danaher,36000.0,https://www.youtube.com/watch?v=Swoni-e1CFg,"['best', 'takedowns', 'jiu', 'jitsu', '(', 'bjj', ')', 'john', 'danaher']",best takedowns jiu jitsu ( bjj ) john danaher
384,Crazy Lapel Choke From A Purple Belt,36000.0,https://www.youtube.com/watch?v=B2WRuZX1jt8,"['crazy', 'lapel', 'choke', 'from', 'purple', 'belt']",crazy lapel choke from purple belt
487,Bernardo Faria x Erberth Santos 2015 - Semi-Finals Pan-Ams 2015,35000.0,https://www.youtube.com/watch?v=50-jnfJsRDY,"['bernardo', 'faria', 'x', 'erberth', 'santos', '2015', '-', 'semi-finals', 'pan-ams', '2015']",bernardo faria x erberth santos 2015 - semi-finals pan-ams 2015
62,The Best Double Leg Takedown For Jiu Jitsu by Marcus “Buchecha” Almeida,35000.0,https://www.youtube.com/watch?v=ETpgDGw1ITs,"['best', 'double', 'leg', 'takedown', 'jiu', 'jitsu', 'marcus', '“', 'buchecha', '”', 'almeida']",best double leg takedown jiu jitsu marcus “ buchecha ” almeida
409,Omoplata Escapes by Dean Lister,35000.0,https://www.youtube.com/watch?v=hMMn5jt-fsI,"['omoplata', 'escape', 'dean', 'lister']",omoplata escape dean lister
320,Killer Guillotine by Neil Melanson,35000.0,https://www.youtube.com/watch?v=le9JMzeJdXA,"['killer', 'guillotine', 'neil', 'melanson']",killer guillotine neil melanson
500,Bernardo Faria Highlight - Brazilian Jiu-Jitsu 2011,35000.0,https://www.youtube.com/watch?v=-UoK4D9hjQA,"['bernardo', 'faria', 'highlight', '-', 'brazilian', 'jiu-jitsu', '2011']",bernardo faria highlight - brazilian jiu-jitsu 2011
40,How To Do The Perfect Imanari Roll by Masakazu Imanari,34000.0,https://www.youtube.com/watch?v=BJ9c7L3lmPc,"['to', 'perfect', 'imanari', 'roll', 'masakazu', 'imanari']",to perfect imanari roll masakazu imanari
12,3 Most Important Jiu Jitsu Strangles (Chokes) by John Danaher,33000.0,https://www.youtube.com/watch?v=Izvp9TAmAxs,"['3', 'important', 'jiu', 'jitsu', 'strangle', '(', 'choke', ')', 'john', 'danaher']",3 important jiu jitsu strangle ( choke ) john danaher
414,Over Under Pass By Jimmy Pedro,33000.0,https://www.youtube.com/watch?v=Q09MS_Z5pXk,"['pass', 'jimmy', 'pedro']",pass jimmy pedro
73,Amazing Monoplata From Triangle Choke by JT Torres,32000.0,https://www.youtube.com/watch?v=B7oBJUQUBDk,"['amaze', 'monoplata', 'from', 'triangle', 'choke', 'jt', 'torres']",amaze monoplata from triangle choke jt torres
207,The Catch Wrestling Leg-Locks by Neil Melanson,32000.0,https://www.youtube.com/watch?v=dfsotaaH4lk,"['catch', 'wrestle', 'leg-locks', 'neil', 'melanson']",catch wrestle leg-locks neil melanson
113,Fun Way To Learn The Darce Choke - The Bar Darce - by Jeff Glover,32000.0,https://www.youtube.com/watch?v=t6FiiticH3Y,"['fun', 'way', 'to', 'learn', 'darce', 'choke', '-', 'bar', 'darce', '-', 'jeff', 'glover']",fun way to learn darce choke - bar darce - jeff glover
484,The Biggest Mistake In The Hip-Escape by Bernardo Faria,32000.0,https://www.youtube.com/watch?v=apizQSCXLwo,"['biggest', 'mistake', 'in', 'hip-escape', 'bernardo', 'faria']",biggest mistake in hip-escape bernardo faria
92,The Best Low Outside Single Leg Takedown by Nick Rodriguez,31000.0,https://www.youtube.com/watch?v=e5xJPMn7ogc,"['best', 'low', 'outside', 'single', 'leg', 'takedown', 'nick', 'rodriguez']",best low outside single leg takedown nick rodriguez
110,Lachlan Giles 50/50 Heel Hook - A Completely Different Entry Concept: Outside Sankaku,31000.0,https://www.youtube.com/watch?v=S46WqRwc9v4,"['lachlan', 'giles', '50/50', 'heel', 'hook', '-', 'completely', 'different', 'entry', 'concept', ':', 'outside', 'sankaku']",lachlan giles 50/50 heel hook - completely different entry concept : outside sankaku
126,37 Different Wrist Locks From Every Position by Pete The Greek,30000.0,https://www.youtube.com/watch?v=jyJX58s0I4c,"['37', 'different', 'wrist', 'lock', 'from', 'every', 'position', 'pete', 'greek']",37 different wrist lock from every position pete greek
102,Blue Belt In BJJ & Second Place In The ADCC - Nick Rodriguez Explains His Conditioning Training,30000.0,https://www.youtube.com/watch?v=SSx-drAYWMo,"['blue', 'belt', 'in', 'bjj', '&', 'second', 'place', 'in', 'adcc', '-', 'nick', 'rodriguez', 'explain', 'condition', 'train']",blue belt in bjj & second place in adcc - nick rodriguez explain condition train
