,title,view_num,url
117,Simple Beginner Sweep That Can Lead to a Tap,7200.0,https://www.youtube.com/watch?v=g4wAHAlbrYI
150,Use This If You Are Losing The Armbar (Adam Gets His Chance),7100.0,https://www.youtube.com/watch?v=SLdwmKFofQw
63,Dealing With Two Attackers BJJ Self Defense,7000.0,https://www.youtube.com/watch?v=kF2M9tbTS6c
208,Preventing triangle stack with opposite arm ( Don't Do This),7000.0,https://www.youtube.com/watch?v=xQixx24Pd_c
218,Use This Style Armbar For Heavy Stackers,7000.0,https://www.youtube.com/watch?v=GGQwpk66xgw
198,Great Guard Position for Lanky BJJ Players,6900.0,https://www.youtube.com/watch?v=Vf8Kjg2R9SM
45,This Submission Setup From Half Guard Is Game Changing,6900.0,https://www.youtube.com/watch?v=scEacOAgQuA
160,Great BJJ Match! (I break My Foot) *Warning*,6900.0,https://www.youtube.com/watch?v=L-2zksXOUTQ
263,Holding The Closed Guard In BJJ,6900.0,https://www.youtube.com/watch?v=xdVuJLPnv_c
180,The sneaky oil check leglock + bonus submission,6800.0,https://www.youtube.com/watch?v=4LnXZ-c4z4I
86,My Last Two Rolls at Derby City,6700.0,https://www.youtube.com/watch?v=bPAEHDtRVf8
167,Bait Them To Take Mount???,6600.0,https://www.youtube.com/watch?v=pvdXnJIEsIA
93,Don’t Fall Victim to the Lumberjack Sweep Again!,6600.0,https://www.youtube.com/watch?v=b0B9btJK0kM
19,Sneaky Sweep From the BJJ Half Guard “The Giggler Sweep”,6600.0,https://www.youtube.com/watch?v=W1zwjUY5yCA
23,The Most Degrading Guard in Jiujitsu  (Fun to Hit Sucks To Be In),6500.0,https://www.youtube.com/watch?v=SxgLLy9EhQ4
89,Simpler Way of Taking the Back From Closed Guard,6500.0,https://www.youtube.com/watch?v=EcQ8XQGJ65c
33,Breaking a 235 Pound Mans Gi Grip,6500.0,https://www.youtube.com/watch?v=Hkb62PU34WM
253,Stop The stalling! Lanky build technique,6400.0,https://www.youtube.com/watch?v=vjaf_f0jfs4
100,Fixing a Simple White Belt Mistake for a Tighter Side Control,6400.0,https://www.youtube.com/watch?v=XDiCVyrSpNA
147,These Tips Will Improve Your Guard Passing,6400.0,https://www.youtube.com/watch?v=pRGu0IKyEnM
126,Everyone is Stepping Over My Triangle!,6400.0,https://www.youtube.com/watch?v=F6vniAb29sA
124,Shut Down the Frame and Get a Sweet Triangle,6300.0,https://www.youtube.com/watch?v=8HScddO8OjM
57,This Drill Will Up Your Arm Bar Game Quickly,6300.0,https://www.youtube.com/watch?v=H_MkXHuhJ00
223,Armbar Modification That You Can Hit Today (elbowcup Armbar),6300.0,https://www.youtube.com/watch?v=-WNBHyIF4bo
67,Increasing Your Side Control Pressure and Holding Down Big Guys,6200.0,https://www.youtube.com/watch?v=UUW01Du5F7Q
212,Successful BJJ back take from turtle,6200.0,https://www.youtube.com/watch?v=-FF5cyaxK0I
60,Chad Hardys #1 Ninja Move (Really Good for Guard Players),6000.0,https://www.youtube.com/watch?v=4zUvv8PtsUk
135,Side control escape for taller/flexible grapplers,6000.0,https://www.youtube.com/watch?v=EoAAdUJLRuI
116,Chad Hardy(BJJ black belt)vs Pankration black belt (fight for autism super fight),5900.0,https://www.youtube.com/watch?v=RS0AUR15xUQ
97,This Could Be The Best Transition in BJJ (for guard passing),5800.0,https://www.youtube.com/watch?v=kdaFdw2cWKs
