,title,view_num,url,tokenized_title,detokenized_title
462,A PENDULUM SWEEP To Arm Bar - A Tricky Variation!,6300.0,https://www.youtube.com/watch?v=VOYO359LuvU,"['pendulum', 'sweep', 'to', 'arm', 'bar', '-', 'tricky', 'variation', '!']",pendulum sweep to arm bar - tricky variation !
221,Armbar Grip Breaks And Attacks   Get That Arm Bar Everytime!,5000.0,https://www.youtube.com/watch?v=lVDJNvKoSVU,"['armbar', 'grip', 'break', 'attack', 'get', 'arm', 'bar', 'everytime', '!']",armbar grip break attack get arm bar everytime !
451,The AWESOME LEG Lasso LEG BAR Entrance!,3500.0,https://www.youtube.com/watch?v=2Eiw1L4SZ6Y,"['awesome', 'leg', 'lasso', 'leg', 'bar', 'entrance', '!']",awesome leg lasso leg bar entrance !
525,Pulling GUARD - Straight into an ARM BAR!,3100.0,https://www.youtube.com/watch?v=cQkxa9tNJqA,"['pull', 'guard', '-', 'straight', 'into', 'arm', 'bar', '!']",pull guard - straight into arm bar !
510,A Fantastic Transition from Kimura to Arm Bar!,2500.0,https://www.youtube.com/watch?v=NktyCq7CzTo,"['fantastic', 'transition', 'from', 'kimura', 'to', 'arm', 'bar', '!']",fantastic transition from kimura to arm bar !
256,A Little Tricky Move - To Get The Leg Bar,1100.0,https://www.youtube.com/watch?v=lfRs-DLtTQo,"['little', 'tricky', 'move', '-', 'to', 'get', 'leg', 'bar']",little tricky move - to get leg bar
118,Kimura attack from side control with the option to arm bar - Andre Galvao,240000.0,https://www.youtube.com/watch?v=S66HNbNkso8,"['kimura', 'attack', 'from', 'side', 'control', 'option', 'to', 'arm', 'bar', '-', 'andre', 'galvao']",kimura attack from side control option to arm bar - andre galvao
109,Arm bar from closed guard to triangle - Andre Galvao,75000.0,https://www.youtube.com/watch?v=tZa73s0RmAY,"['arm', 'bar', 'from', 'close', 'guard', 'to', 'triangle', '-', 'andre', 'galvao']",arm bar from close guard to triangle - andre galvao
138,X guard to triangle with the option to arm bar - Andre Galvao,54000.0,https://www.youtube.com/watch?v=JwA1HUVmIhM,"['x', 'guard', 'to', 'triangle', 'option', 'to', 'arm', 'bar', '-', 'andre', 'galvao']",x guard to triangle option to arm bar - andre galvao
102,Basic and modified hip bump sweep from closed guard + arm bar from mount position - Andre Galvao,39000.0,https://www.youtube.com/watch?v=dKGgZaEcouY,"['basic', 'modify', 'hip', 'bump', 'sweep', 'from', 'close', 'guard', '+', 'arm', 'bar', 'from', 'mount', 'position', '-', 'andre', 'galvao']",basic modify hip bump sweep from close guard + arm bar from mount position - andre galvao
9,How to Apply an Arm Bar From Half Guard - Andre Galvao,30000.0,https://www.youtube.com/watch?v=CY9HvkY6Y6E,"['to', 'apply', 'arm', 'bar', 'from', 'half', 'guard', '-', 'andre', 'galvao']",to apply arm bar from half guard - andre galvao
90,Scissors sweep using the lapel + arm bar from mount position - Andre Galvao,16000.0,https://www.youtube.com/watch?v=kJMklCpiH0o,"['scissor', 'sweep', 'use', 'lapel', '+', 'arm', 'bar', 'from', 'mount', 'position', '-', 'andre', 'galvao']",scissor sweep use lapel + arm bar from mount position - andre galvao
72,Transition from side control to arm bar - Andre Galvao,15000.0,https://www.youtube.com/watch?v=mLMcpBplM8k,"['transition', 'from', 'side', 'control', 'to', 'arm', 'bar', '-', 'andre', 'galvao']",transition from side control to arm bar - andre galvao
94,Squid guard sweep from DLR + knee bar - Ronaldo Jr.,14000.0,https://www.youtube.com/watch?v=xkP4wm9u63c,"['squid', 'guard', 'sweep', 'from', 'dlr', '+', 'knee', 'bar', '-', 'ronaldo', 'jr', '.']",squid guard sweep from dlr + knee bar - ronaldo jr .
126,Arm bar partindo do triângulo - Ronaldo Jr.,4800.0,https://www.youtube.com/watch?v=nfsNFIyuTws,"['arm', 'bar', 'partindo', 'triângulo', '-', 'ronaldo', 'jr', '.']",arm bar partindo triângulo - ronaldo jr .
62,Atos Online Tech Teaser - DLR Guard Pull to 2-on-1 Triangle Arm Bar - Mike Carbullido,2300.0,https://www.youtube.com/watch?v=WZDOWU_dMlE,"['atos', 'online', 'tech', 'teaser', '-', 'dlr', 'guard', 'pull', 'to', '2-on-1', 'triangle', 'arm', 'bar', '-', 'mike', 'carbullido']",atos online tech teaser - dlr guard pull to 2-on-1 triangle arm bar - mike carbullido
8,Squid Guard Sweep to Knee Bar - Andre Galvao,585.0,https://www.youtube.com/watch?v=TUux1KNyJtY,"['squid', 'guard', 'sweep', 'to', 'knee', 'bar', '-', 'andre', 'galvao']",squid guard sweep to knee bar - andre galvao
