,title,view_num,url,tokenized_title,detokenized_title
213,The Single Leg Half Guard Sweep With John Burke,6500.0,https://www.youtube.com/watch?v=7Iu1Z3kRfys,"['single', 'leg', 'half', 'guard', 'sweep', 'john', 'burke']",single leg half guard sweep john burke
385,The Butterfly Sweep Without Underhook by Rafael Formiga,6500.0,https://www.youtube.com/watch?v=CGasd8RIGm8,"['butterfly', 'sweep', 'without', 'underhook', 'rafael', 'formiga']",butterfly sweep without underhook rafael formiga
431,An Easy and Effective Sweep From Open Guard By Leonardo Machado,6300.0,https://www.youtube.com/watch?v=cdMxuXC_x9s,"['easy', 'effective', 'sweep', 'from', 'open', 'guard', 'leonardo', 'machado']",easy effective sweep from open guard leonardo machado
250,"Lapel Sweep From Sit Up Guard by Alexandre ""Gigi"" Paiva",6300.0,https://www.youtube.com/watch?v=AEO3aBXRCww,"['lapel', 'sweep', 'from', 'sit', 'up', 'guard', 'alexandre', '``', 'gigi', ""''"", 'paiva']",lapel sweep from sit up guard alexandre `` gigi '' paiva
390,Half Guard Sweep Going To the Back by Tim Credeur,5800.0,https://www.youtube.com/watch?v=Mx0ec4FPzsY,"['half', 'guard', 'sweep', 'go', 'to', 'back', 'tim', 'credeur']",half guard sweep go to back tim credeur
293,The Chair Sweep From The Over Under Pass by Trevor Johnston,5500.0,https://www.youtube.com/watch?v=3xI38jEWIgs,"['chair', 'sweep', 'from', 'pass', 'trevor', 'johnston']",chair sweep from pass trevor johnston
382,"From De La Riva Guard To ""Y"" Guard Sweep by Jeffrey Cummings",5200.0,https://www.youtube.com/watch?v=-c0GWkO0QB4,"['from', 'de', 'la', 'riva', 'guard', 'to', '``', ""''"", 'guard', 'sweep', 'jeffrey', 'cummings']",from de la riva guard to `` '' guard sweep jeffrey cummings
391,Reverse Half-Guard Sweep by Jeff Messina,5100.0,https://www.youtube.com/watch?v=9XLnkmPcl-g,"['reverse', 'half-guard', 'sweep', 'jeff', 'messina']",reverse half-guard sweep jeff messina
45,Very Unique Way To Sweep From One Leg X Guard (Single X) Mixed With Spider Guard by Jonnatas Gracie,5000.0,https://www.youtube.com/watch?v=ZrbJDU0lIBo,"['unique', 'way', 'to', 'sweep', 'from', 'one', 'leg', 'x', 'guard', '(', 'single', 'x', ')', 'mix', 'spider', 'guard', 'jonnatas', 'gracie']",unique way to sweep from one leg x guard ( single x ) mix spider guard jonnatas gracie
335,Deep Half Guard Sweep by Michael Zenga,4200.0,https://www.youtube.com/watch?v=OWd_CKmsQa4,"['deep', 'half', 'guard', 'sweep', 'michael', 'zenga']",deep half guard sweep michael zenga
54,Very Effective Lapel Guard Sweep by Kauan Barboza,4100.0,https://www.youtube.com/watch?v=ygxhy4HgdAc,"['effective', 'lapel', 'guard', 'sweep', 'kauan', 'barboza']",effective lapel guard sweep kauan barboza
374,From 1 Leg X-Guard To X-Guard Sweep by Tim Blackstone,3700.0,https://www.youtube.com/watch?v=yk6EXz97Md8,"['from', '1', 'leg', 'x-guard', 'to', 'x-guard', 'sweep', 'tim', 'blackstone']",from 1 leg x-guard to x-guard sweep tim blackstone
434,From Butterfly To X-Guard Sweep by Paul Halme,3700.0,https://www.youtube.com/watch?v=wMaRL2UhJ2E,"['from', 'butterfly', 'to', 'x-guard', 'sweep', 'paul', 'halme']",from butterfly to x-guard sweep paul halme
43,Basic Guard Sweeps,29000.0,https://www.youtube.com/watch?v=6ro-MZk6rcA,"['basic', 'guard', 'sweep']",basic guard sweep
35,Basic Standing Sweeps,11000.0,https://www.youtube.com/watch?v=sVmd-FZqVbM,"['basic', 'stand', 'sweep']",basic stand sweep
76,Jeff Glover's Donkey Guard Sweep from BJJLibrary.com,180000.0,https://www.youtube.com/watch?v=qLChCOxi_T8,"['jeff', 'glover', ""'s"", 'donkey', 'guard', 'sweep', 'from', 'bjjlibrary.com']",jeff glover 's donkey guard sweep from bjjlibrary.com
103,Jeff Glover - Torreando Counter with Arm Drag or Rollover Sweep (BJJ Library Seminar),150000.0,https://www.youtube.com/watch?v=wvYBwxJdcCE,"['jeff', 'glover', '-', 'torreando', 'counter', 'arm', 'drag', 'rollover', 'sweep', '(', 'bjj', 'library', 'seminar', ')']",jeff glover - torreando counter arm drag rollover sweep ( bjj library seminar )
65,Reverse De la Riva Sweep with Andre Galvao (BJJLIBRARY.COM),150000.0,https://www.youtube.com/watch?v=xtGoz8osm0Q,"['reverse', 'de', 'la', 'riva', 'sweep', 'andre', 'galvao', '(', 'bjjlibrary.com', ')']",reverse de la riva sweep andre galvao ( bjjlibrary.com )
57,Spider Guard Scissor Sweep to Triangle with Romulo Barral (BJJLIBRARY.COM),99000.0,https://www.youtube.com/watch?v=inCu_AeDqkU,"['spider', 'guard', 'scissor', 'sweep', 'to', 'triangle', 'romulo', 'barral', '(', 'bjjlibrary.com', ')']",spider guard scissor sweep to triangle romulo barral ( bjjlibrary.com )
13,Lucas Leite - Half Guard Sweep to Back Take - BJJ Library,97000.0,https://www.youtube.com/watch?v=n-pZNIn1WhI,"['lucas', 'leite', '-', 'half', 'guard', 'sweep', 'to', 'back', 'take', '-', 'bjj', 'library']",lucas leite - half guard sweep to back take - bjj library
87,Lasso Double De la Riva Sweeps by Ricardo De la Riva from BJJ Library Seminar,81000.0,https://www.youtube.com/watch?v=kKtoB8Fsocs,"['lasso', 'double', 'de', 'la', 'riva', 'sweep', 'ricardo', 'de', 'la', 'riva', 'from', 'bjj', 'library', 'seminar']",lasso double de la riva sweep ricardo de la riva from bjj library seminar
17,Tarsis Humphreys - Lasso Guard Sweep,33000.0,https://www.youtube.com/watch?v=B7zJjIpF37A,"['tarsis', 'humphreys', '-', 'lasso', 'guard', 'sweep']",tarsis humphreys - lasso guard sweep
