,title,view_num,url,tokenized_title,detokenized_title
41,How To Pass The De La Riva Guard Going Straight To The Armbar by Amaury Bitetti,4500.0,https://www.youtube.com/watch?v=tDWwlBoYbpM,"['to', 'pass', 'de', 'la', 'riva', 'guard', 'go', 'straight', 'to', 'armbar', 'amaury', 'bitetti']",to pass de la riva guard go straight to armbar amaury bitetti
199,Straight Foot Lock When Opponent Try To Defend The Guard Pass With Rodrigo Alonso,4400.0,https://www.youtube.com/watch?v=V23BOKezihA,"['straight', 'foot', 'lock', 'opponent', 'try', 'to', 'defend', 'guard', 'pass', 'rodrigo', 'alonso']",straight foot lock opponent try to defend guard pass rodrigo alonso
462,Over Under Pass To Side Control to Triangle by Bernardo Faria,4400.0,https://www.youtube.com/watch?v=qV-z4TEhUTs,"['pass', 'to', 'side', 'control', 'to', 'triangle', 'bernardo', 'faria']",pass to side control to triangle bernardo faria
360,Half-Guard Pass Straight To The Mount By Pat Worley Black Belt 68 years old,4400.0,https://www.youtube.com/watch?v=MZmLzvmK6AI,"['half-guard', 'pass', 'straight', 'to', 'mount', 'pat', 'worley', 'black', 'belt', '68', 'years', 'old']",half-guard pass straight to mount pat worley black belt 68 years old
463,How To Defend The Back Going To The Half Guard & Over-Under Pass by Philippe Balmant,4200.0,https://www.youtube.com/watch?v=VSX7NWmHwew,"['to', 'defend', 'back', 'go', 'to', 'half', 'guard', '&', 'over-under', 'pass', 'philippe', 'balmant']",to defend back go to half guard & over-under pass philippe balmant
299,Knee Slice Pass Vs. Butterfly Guard by Youssef Drihmi,4200.0,https://www.youtube.com/watch?v=VtnCZbMGRyU,"['knee', 'slice', 'pass', 'vs.', 'butterfly', 'guard', 'youssef', 'drihmi']",knee slice pass vs. butterfly guard youssef drihmi
417,Guard Or Passing? What Should You Work More?,4000.0,https://www.youtube.com/watch?v=8CC6PwQKLaA,"['guard', 'pass', '?', 'work', '?']",guard pass ? work ?
55,How To Pass The Reverse De La Riva by Tarsis Humphreys,3400.0,https://www.youtube.com/watch?v=_lR1fnOyZd4,"['to', 'pass', 'reverse', 'de', 'la', 'riva', 'tarsis', 'humphreys']",to pass reverse de la riva tarsis humphreys
271,Different Over Under Pass by Craig Lyman,3200.0,https://www.youtube.com/watch?v=GzYXnXJ0Uok,"['different', 'pass', 'craig', 'lyman']",different pass craig lyman
279,"How To Pass The De La Riva Guard by Vinicius Ferreira ""Trator""",3200.0,https://www.youtube.com/watch?v=mfMYljnL-Bs,"['to', 'pass', 'de', 'la', 'riva', 'guard', 'vinicius', 'ferreira', '``', 'trator', ""''""]",to pass de la riva guard vinicius ferreira `` trator ''
