,title,view_num,url,tokenized_title,detokenized_title
823,7 BJJ Drills For Side Control,45000.0,https://www.youtube.com/watch?v=dFZPKHoUFlk,"['7', 'bjj', 'drill', 'side', 'control']",7 bjj drill side control
672,3 BJJ Solo Drills and How To Use Them During a Match or Rolling,40000.0,https://www.youtube.com/watch?v=HAXm24mOvSA,"['3', 'bjj', 'solo', 'drill', 'to', 'use', 'match', 'roll']",3 bjj solo drill to use match roll
799,Bjj Drills For Side Control Movement (On The Mats With Chewy),29000.0,https://www.youtube.com/watch?v=-XexpTvmrbQ,"['bjj', 'drill', 'side', 'control', 'movement', '(', 'on', 'mat', 'chewy', ')']",bjj drill side control movement ( on mat chewy )
136,4 Effective Ways To Roll To Boost Your BJJ Techniques Without Drilling,29000.0,https://www.youtube.com/watch?v=KXbTIQwTupQ,"['4', 'effective', 'ways', 'to', 'roll', 'to', 'boost', 'bjj', 'techniques', 'without', 'drill']",4 effective ways to roll to boost bjj techniques without drill
793,5 Armbar Drills From 4 Positions + 2 Chain Drills,28000.0,https://www.youtube.com/watch?v=uUQLI4erB2Y,"['5', 'armbar', 'drill', 'from', '4', 'position', '+', '2', 'chain', 'drill']",5 armbar drill from 4 position + 2 chain drill
664,Guard Passing BJJ Solo Drill Combos and How They During a Roll,28000.0,https://www.youtube.com/watch?v=22G_Cwy1FBg,"['guard', 'pass', 'bjj', 'solo', 'drill', 'combos', 'roll']",guard pass bjj solo drill combos roll
676,Butterfly Guard Sweep Tips and 2 BJJ Solo Drills,27000.0,https://www.youtube.com/watch?v=x7Wv0w9EEcc,"['butterfly', 'guard', 'sweep', 'tip', '2', 'bjj', 'solo', 'drill']",butterfly guard sweep tip 2 bjj solo drill
804,6 Bjj Side Control Movement Drills ( Kill Defense With Quick Counters ),23000.0,https://www.youtube.com/watch?v=13isQ6s3bWM,"['6', 'bjj', 'side', 'control', 'movement', 'drill', '(', 'kill', 'defense', 'quick', 'counter', ')']",6 bjj side control movement drill ( kill defense quick counter )
453,4 Smooth BJJ Back Take Drills (# 4 Will Make Your Head Spin Literally),22000.0,https://www.youtube.com/watch?v=BwFutBwLiBk,"['4', 'smooth', 'bjj', 'back', 'take', 'drill', '(', '#', '4', 'make', 'head', 'spin', 'literally', ')']",4 smooth bjj back take drill ( # 4 make head spin literally )
786,4 BJJ Leg Lock Drills (Continuous Movement For Both People ),19000.0,https://www.youtube.com/watch?v=guYAFBmVWLY,"['4', 'bjj', 'leg', 'lock', 'drill', '(', 'continuous', 'movement', 'people', ')']",4 bjj leg lock drill ( continuous movement people )
566,2 BJJ Half Guard Drills and Entries (Underhook Focus),19000.0,https://www.youtube.com/watch?v=vvVSVjXEIso,"['2', 'bjj', 'half', 'guard', 'drill', 'entries', '(', 'underhook', 'focus', ')']",2 bjj half guard drill entries ( underhook focus )
795,BJJ Back Mount Drill ( Don't Lose Back Mount ),19000.0,https://www.youtube.com/watch?v=5Nw5gzT_06Q,"['bjj', 'back', 'mount', 'drill', '(', ""n't"", 'lose', 'back', 'mount', ')']",bjj back mount drill ( n't lose back mount )
813,7 Armbar Drills From Side Control And Knee On Belly,18000.0,https://www.youtube.com/watch?v=oXXyf6QexDE,"['7', 'armbar', 'drill', 'from', 'side', 'control', 'knee', 'on', 'belly']",7 armbar drill from side control knee on belly
820,7 BJJ Drills For Butterfly Guard And Arm Drags,18000.0,https://www.youtube.com/watch?v=CbE0sd8rvaU,"['7', 'bjj', 'drill', 'butterfly', 'guard', 'arm', 'drag']",7 bjj drill butterfly guard arm drag
766,5 BJJ Low Guard Passing Position Drills (Flow Drills),18000.0,https://www.youtube.com/watch?v=mdEW0lxO_AY,"['5', 'bjj', 'low', 'guard', 'pass', 'position', 'drill', '(', 'flow', 'drill', ')']",5 bjj low guard pass position drill ( flow drill )
464,7 Quick Guard Passing BJJ Drills Guaranteed to Get You Back Mount,15000.0,https://www.youtube.com/watch?v=usJe7h5ym1M,"['7', 'quick', 'guard', 'pass', 'bjj', 'drill', 'guarantee', 'to', 'get', 'back', 'mount']",7 quick guard pass bjj drill guarantee to get back mount
279,7 BJJ Drills to Build Quick Hips and Pass Half Guard (#3 is my fav),15000.0,https://www.youtube.com/watch?v=jMRGD3S8E6M,"['7', 'bjj', 'drill', 'to', 'build', 'quick', 'hips', 'pass', 'half', 'guard', '(', '#', '3', 'fav', ')']",7 bjj drill to build quick hips pass half guard ( # 3 fav )
601,Stop Holding Your Breath in BJJ ( Easy Drilling Tip ),15000.0,https://www.youtube.com/watch?v=eg7AYHuz_Dc,"['stop', 'hold', 'breath', 'in', 'bjj', '(', 'easy', 'drill', 'tip', ')']",stop hold breath in bjj ( easy drill tip )
706,6 BJJ Armbar Drills with 3 Corkscrew Finishes,15000.0,https://www.youtube.com/watch?v=1Dgq4UoNdxg,"['6', 'bjj', 'armbar', 'drill', '3', 'corkscrew', 'finish']",6 bjj armbar drill 3 corkscrew finish
113,One Effective Way to Add New BJJ Techniques With No Drilling Time,14000.0,https://www.youtube.com/watch?v=eYPtE2ZG26Y,"['one', 'effective', 'way', 'to', 'add', 'new', 'bjj', 'techniques', 'drill', 'time']",one effective way to add new bjj techniques drill time
53,6 BJJ Solo Drills For Hip Movement & Guard Passing (New Students Lack This),13000.0,https://www.youtube.com/watch?v=Y4CvEbj1cPk,"['6', 'bjj', 'solo', 'drill', 'hip', 'movement', '&', 'guard', 'pass', '(', 'new', 'students', 'lack', ')']",6 bjj solo drill hip movement & guard pass ( new students lack )
140,Bench Press & Arm Workout with Chewy and Joe (Weight Training For BJJ),12000.0,https://www.youtube.com/watch?v=bVer7LpDgMY,"['bench', 'press', '&', 'arm', 'workout', 'chewy', 'joe', '(', 'weight', 'train', 'bjj', ')']",bench press & arm workout chewy joe ( weight train bjj )
84,Should BJJ White Belts Drill Techniques to Both Sides?,11000.0,https://www.youtube.com/watch?v=LH2U3BhqA7s,"['bjj', 'white', 'belt', 'drill', 'techniques', 'to', 'side', '?']",bjj white belt drill techniques to side ?
668,8 Butterfly Guard BJJ Drills ( Over Under and Double Over ),10000.0,https://www.youtube.com/watch?v=q53L3-PdBfw,"['8', 'butterfly', 'guard', 'bjj', 'drill', '(', 'double', ')']",8 butterfly guard bjj drill ( double )
575,Training the week of a BJJ Tournament (Drilling Tips),10000.0,https://www.youtube.com/watch?v=wBimFM4zpwE,"['train', 'week', 'bjj', 'tournament', '(', 'drill', 'tip', ')']",train week bjj tournament ( drill tip )
205,Non-Boring Method to Effectively Drill BJJ Techniques,9700.0,https://www.youtube.com/watch?v=iDo6eR_Z8BY,"['non-boring', 'method', 'to', 'effectively', 'drill', 'bjj', 'techniques']",non-boring method to effectively drill bjj techniques
5,How to Drill BJJ Techniques When Your Partner Only Wants to Roll,8900.0,https://www.youtube.com/watch?v=sAPpOR-0Qu0,"['to', 'drill', 'bjj', 'techniques', 'partner', 'want', 'to', 'roll']",to drill bjj techniques partner want to roll
480,"Rolling, Drilling and BJJ Questions ( 3 Days Before Tournament )",8600.0,https://www.youtube.com/watch?v=yuzuzQAwJFQ,"['roll', ',', 'drill', 'bjj', 'question', '(', '3', 'days', 'before', 'tournament', ')']","roll , drill bjj question ( 3 days before tournament )"
570,Sled Push and Running Workout To Cure a Bad Day,8300.0,https://www.youtube.com/watch?v=Mrmg_rB57Kw,"['sled', 'push', 'run', 'workout', 'to', 'cure', 'bad', 'day']",sled push run workout to cure bad day
808,7 BJJ Back Mount Drills (Positions And Submissions),8200.0,https://www.youtube.com/watch?v=RAt_g2wSCqM,"['7', 'bjj', 'back', 'mount', 'drill', '(', 'position', 'submissions', ')']",7 bjj back mount drill ( position submissions )
737,2 BJJ Half Guard Drills ( Underhook Counter & Control ),8200.0,https://www.youtube.com/watch?v=KOvoVdJcoe0,"['2', 'bjj', 'half', 'guard', 'drill', '(', 'underhook', 'counter', '&', 'control', ')']",2 bjj half guard drill ( underhook counter & control )
784,Improve Your Open Guard (No Guard Pass BJJ Drill),8200.0,https://www.youtube.com/watch?v=K484L4Dbz2w,"['improve', 'open', 'guard', '(', 'guard', 'pass', 'bjj', 'drill', ')']",improve open guard ( guard pass bjj drill )
785,Cardio Workout With Bad Knees For BJJ Competitions,7900.0,https://www.youtube.com/watch?v=BOjFv2vjG-o,"['cardio', 'workout', 'bad', 'knees', 'bjj', 'competitions']",cardio workout bad knees bjj competitions
669,Butterfly Guard Sweep Solo Drill,7000.0,https://www.youtube.com/watch?v=NIefJpWBrkY,"['butterfly', 'guard', 'sweep', 'solo', 'drill']",butterfly guard sweep solo drill
711,3 Part BJJ Drill Sequence -  Back Take from Turtle,6900.0,https://www.youtube.com/watch?v=zWeFuyjxrt0,"['3', 'part', 'bjj', 'drill', 'sequence', '-', 'back', 'take', 'from', 'turtle']",3 part bjj drill sequence - back take from turtle
361,Smooth BJJ Armlocks and Back Take Drilling with my Blue Belt Billy,6800.0,https://www.youtube.com/watch?v=kCJxUW1Hub4,"['smooth', 'bjj', 'armlocks', 'back', 'take', 'drill', 'blue', 'belt', 'billy']",smooth bjj armlocks back take drill blue belt billy
797,BJJ Speed Drilling Session For Cardio,6800.0,https://www.youtube.com/watch?v=FDk7XbZD9jI,"['bjj', 'speed', 'drill', 'session', 'cardio']",bjj speed drill session cardio
